Time,Altitude,Vertical Velocity,Horizontal Velocity,Total Velocity,Drag,Displacement,Engine Thrust,Vacuum Thrust,Air Temperature,Mass,Pitch,Heading,Roll
136.45194348599762,34899.52340746403,536.0504473768386,679.211016656432,865.2616293817568,16448.664977855642,17858.302244031383,3999552.0,11180000.0,263.67498779296875,197509.6875,20.643218994140625,90.00625610351562,0.000579833984375
136.93194348644465,35156.7471610622,535.8068857853364,687.8939354257694,871.9444278453376,15346.562144669226,18168.645626093035,3999570.75,11180000.0,264.6523132324219,196888.140625,21.209503173828125,90.01354217529297,0.003173828125
137.4119434868917,35413.93404683808,535.944438643199,696.4603743009308,878.8023067129297,14658.03374964859,18482.767118121552,3999588.5,11180000.0,265.6236877441406,196266.609375,21.055145263671875,90.00906372070312,0.00677490234375
137.89194348733872,35671.199381075334,535.8571981661632,705.1497644202786,885.6518091713386,14985.336385186894,18800.653125314602,3999605.5,11180000.0,266.5890808105469,195645.0625,19.2928466796875,90.0040283203125,0.004302978515625
138.37194348778576,35928.21093880886,534.9123064915912,714.1699934988528,892.2835621316271,14813.902929731898,19122.4474004087,3999622.0,11180000.0,267.5467224121094,195023.515625,18.655059814453125,90.00385284423828,-0.001129150390625
138.8519434882328,36184.84486584051,534.4571696089163,723.0708660846867,899.1529033077927,13872.782339481095,19448.170044890252,3999637.5,11180000.0,268.4958801269531,194401.984375,19.167144775390625,90.01019287109375,0.001220703125
139.33194348867983,36441.340422533336,534.3804379354298,731.8716235486737,906.2000473426567,13306.998652043134,19777.761332892984,3999652.5,11180000.0,269.4369201660156,193780.4375,18.943878173828125,90.00601196289062,0.00482177734375
139.81194348912686,36697.80038058653,534.0214853807418,740.8061569675124,913.2210625304415,13593.462726664464,20111.216114370254,3999666.5,11180000.0,270.3697814941406,193158.890625,17.1912841796875,90.00066375732422,0.002197265625
140.2919434895739,36953.88178837986,532.8559350759552,750.0214086652168,920.0367172030835,13394.816467072667,20448.663890862805,3999680.25,11180000.0,271.2928466796875,192537.359375,16.648590087890625,90.0013427734375,-0.00311279296875
140.77194349002093,37209.4850836799,532.1899024215866,759.1327043105057,927.0968422949566,12574.365634060194,20790.118214943963,3999693.0,11180000.0,272.2052917480469,191915.8125,17.13671875,90.00711822509766,-0.0008544921875
141.25194349046797,37464.84854668309,531.8961742082893,768.1605341063137,934.3362062426522,12113.68241009465,21135.528123900465,3999705.0,11180000.0,273.1076354980469,191294.28125,16.84423828125,90.00320434570312,0.003143310546875
141.731943490915,37720.059101174,531.253600475588,777.3313900613072,941.5277361782391,12372.603613902515,21484.896613345274,3999717.0,11180000.0,273.999755859375,190672.734375,15.098602294921875,89.99794006347656,0.00030517578125
142.21194349136204,37974.76159420423,529.8620796729992,786.7361868857331,948.5292042055949,12171.223997776231,21838.339389129098,3999728.5,11180000.0,274.5519714355469,190051.1875,14.655181884765625,89.99967193603516,-0.004913330078125
142.69194349180907,38228.883032268495,528.9809253977085,796.0524036211306,955.7825321408607,11487.734322256072,22195.864605457995,3999739.0,11180000.0,274.5525817871094,189429.65625,15.119537353515625,90.00469970703125,-0.002960205078125
143.1719434922561,38482.66157650738,528.462611868926,805.3019777840981,963.2154523087279,11152.612010458954,22557.429555446648,3999749.0,11180000.0,274.5531921386719,188808.109375,14.740203857421875,90.00115203857422,0.00152587890625
143.65194349270314,38736.1614941163,527.5097643267729,814.7036079897166,970.5712340325924,11415.781015063376,22923.04585972184,3999758.75,11180000.0,274.55377197265625,188186.5625,13.0216064453125,89.99540710449219,-0.001617431640625
144.05194349307567,38946.929522151244,526.1361905025235,822.6959347379249,976.5489706055788,11295.698614446428,23230.89650165282,3999766.25,11180000.0,274.5542907714844,187668.609375,12.63079833984375,89.99691009521484,-0.006317138671875
144.5319434935227,39199.199828382116,524.9375257618713,832.2283225119105,983.9529392933301,10694.989221067892,23604.13069525426,3999775.5,11180000.0,274.5549011230469,187047.078125,13.110015869140625,90.00323486328125,-0.005157470703125
145.01194349396974,39450.97932794702,524.2280777057342,841.6744906654052,991.5800651948982,10293.471575467482,23981.490737257613,3999783.75,11180000.0,274.5555114746094,186425.53125,13.019622802734375,90.00150299072266,0.00067138671875
145.49194349441677,39702.44272375654,523.2210010885824,851.2271472114833,999.1735945920201,10663.260475646768,24362.96194450365,3999791.75,11180000.0,274.5561218261719,185804.0,10.9019775390625,89.9936752319336,-0.00091552734375
145.9719434948638,39953.14945159771,521.1373529206473,861.0195558904582,1006.4486157946371,10633.901088439012,24748.65568650083,3999799.25,11180000.0,274.5567626953125,185182.453125,10.249725341796875,89.99573516845703,-0.008575439453125
146.45194349531084,40202.95885276853,519.6577381383639,870.7536414581823,1014.0296193503251,10045.66226357517,25138.589647139113,3999807.0,11180000.0,274.557373046875,184560.921875,10.84796142578125,90.0031967163086,-0.00714111328125
146.93194349575788,40452.14128743904,518.6061568403147,880.4370221169808,1021.8227320953953,9658.539549671987,25532.734680117777,3999814.0,11180000.0,274.55804443359375,183939.375,10.791473388671875,89.99901580810547,-0.00140380859375
147.4119434962049,40700.83555094816,517.3241095553619,890.2025949558214,1029.6042416352636,9849.251470745829,25931.08662055997,3999820.75,11180000.0,274.5586853027344,183317.828125,9.100677490234375,89.9939956665039,-0.002227783203125
147.89194349665195,40948.689495438826,515.1240070662461,900.1487079890879,1037.121226834361,9780.89905359189,26333.724525753816,3999827.5,11180000.0,274.559326171875,182696.28125,8.490203857421875,89.9950942993164,-0.008758544921875
148.37194349709898,41195.56662943505,513.4107918634942,910.0685951018779,1044.8997506902783,9285.868074806236,26740.667532449563,3999833.5,11180000.0,274.3315124511719,182074.75,8.985443115234375,90.00189208984375,-0.0081787109375
